곡류 및 그 제품,고량미/고량미/알곡,100,349
곡류 및 그 제품,과자/스넥과자/유아용과자,30,129.9
곡류 및 그 제품,귀리 가공(기타)/오트밀 ,100,382
곡류 및 그 제품,귀리(겉귀리)/도정곡/생것,100,373
곡류 및 그 제품,귀리(쌀귀리)/ 도정곡/생것,100,371
곡류 및 그 제품,기장/도정곡/생것,100,367
곡류 및 그 제품,냄비우동/냉동 ,100,206
곡류 및 그 제품,녹두 가공(면류)/녹두국수 ,100,345
곡류 및 그 제품,대두 가공(과자류)/엿강정 ,30,135.3
곡류 및 그 제품,도토리 가공(면류)/국수/마른것 ,100,345
곡류 및 그 제품,들깨 가공(과자류)/엿강정 ,30,161.4
곡류 및 그 제품,땅콩 가공(과자류)/엿강정 ,30,173.4
곡류 및 그 제품,라면/스프포함/조리 ,100,103
곡류 및 그 제품,라면/봉지면/진라면/매운맛(오뚜기),100,421
곡류 및 그 제품,만두/고기만두/냉동 ,100,214
곡류 및 그 제품,만두/김치만두/냉동 ,100,190
곡류 및 그 제품,메밀 가공(가루)/메밀가루 ,100,364
곡류 및 그 제품,메밀 가공(면류)/메밀국수/건면 ,100,344
곡류 및 그 제품,메밀 가공(면류)/메밀국수/건면/삶은것 ,100,114
곡류 및 그 제품,메밀 가공(면류)/메밀국수/생면 ,100,276
곡류 및 그 제품,메밀 가공(면류)/메밀국수/생면/삶은것 ,100,142
곡류 및 그 제품,메밀 가공(면류)/메밀냉면/인스턴트/마른것 ,100,352
곡류 및 그 제품,메밀/도정곡/생것 ,100,374
곡류 및 그 제품,멥쌀 가공(가루)/백미가루 ,100,362
곡류 및 그 제품,멥쌀 가공(가루)/현미가루 ,40,151.6
곡류 및 그 제품,멥쌀 가공(과자류)/쌀과자 ,100,474
곡류 및 그 제품,멥쌀 가공(과자류)/쌀엿강정 ,100,383
곡류 및 그 제품,멥쌀 가공(과자류)/튀김쌀과자 ,30,139.5
곡류 및 그 제품,멥쌀 가공(과자류)/튀밥 ,100,406
곡류 및 그 제품,멥쌀 가공(떡류)/가래떡 ,100,217
곡류 및 그 제품,멥쌀 가공(떡류)/가래떡/흑미가래떡 ,100,209
곡류 및 그 제품,멥쌀 가공(떡류)/개피떡 ,100,207
곡류 및 그 제품,멥쌀 가공(떡류)/개피떡/쑥개피떡 ,100,208
곡류 및 그 제품,멥쌀 가공(떡류)/꿀떡 ,100,215
곡류 및 그 제품,멥쌀 가공(떡류)/무지개떡 ,100,229
곡류 및 그 제품,멥쌀 가공(떡류)/백설기 ,100,234
곡류 및 그 제품,멥쌀 가공(떡류)/송편/검정콩 ,100,200
곡류 및 그 제품,멥쌀 가공(떡류)/송편/깨 ,100,212
곡류 및 그 제품,멥쌀 가공(떡류)/송편/팥 ,100,200
곡류 및 그 제품,멥쌀 가공(떡류)/시루떡 ,100,217
곡류 및 그 제품,멥쌀 가공(떡류)/쑥설기 ,100,242
곡류 및 그 제품,멥쌀 가공(떡류)/절편 ,100,220
곡류 및 그 제품,멥쌀 가공(떡류)/증편 ,100,177
곡류 및 그 제품,멥쌀 가공(면류)/쌀국수/건면,100,354
곡류 및 그 제품,멥쌀 가공(밥죽류)/누룽지,100,393
곡류 및 그 제품,멥쌀 가공(밥죽류)/백미/미음 ,100,21
곡류 및 그 제품,멥쌀 가공(밥죽류)/백미/밥 ,100,152
곡류 및 그 제품,멥쌀 가공(밥죽류)/백미/죽 ,100,71
곡류 및 그 제품,멥쌀 가공(밥죽류)/찐쌀/마른것 ,100,373
곡류 및 그 제품,멥쌀 가공(밥죽류)/현미/미음 ,100,20
곡류 및 그 제품,멥쌀 가공(밥죽류)/현미/밥 ,100,167
곡류 및 그 제품,멥쌀 가공(밥죽류)/현미/죽 ,100,70
곡류 및 그 제품,멥쌀/배아미/생것 ,100,354
곡류 및 그 제품,멥쌀/백미/생것,100,363
곡류 및 그 제품,멥쌀/현미/흑미/생것 ,100,375
곡류 및 그 제품,밀 가공(가루)/강력밀가루/수입산,100,364
곡류 및 그 제품,밀 가공(가루)/도우넛가루 ,100,391
곡류 및 그 제품,밀 가공(가루)/박력밀가루/수입산,100,370
곡류 및 그 제품,밀 가공(가루)/부침가루 ,100,382
곡류 및 그 제품,밀 가공(가루)/빵가루 ,100,380
곡류 및 그 제품,밀 가공(가루)/중력밀가루 ,100,370
곡류 및 그 제품,밀 가공(가루)/케이크가루/당근 ,40,166
곡류 및 그 제품,밀 가공(가루)/통밀가루 ,100,326
곡류 및 그 제품,밀 가공(가루)/튀김가루 ,100,328
곡류 및 그 제품,밀 가공(가루)/팬케이크가루 ,100,379
곡류 및 그 제품,밀 가공(과자류)/건빵 ,100,415
곡류 및 그 제품,밀 가공(과자류)/만주/밤 ,100,309
곡류 및 그 제품,밀 가공(과자류)/모나카 ,100,335
곡류 및 그 제품,밀 가공(과자류)/비스킷/소프트(설탕 21g) ,100,522
곡류 및 그 제품,밀 가공(과자류)/비스킷/하드(설탕 17g) ,100,432
곡류 및 그 제품,밀 가공(과자류)/사과파이(설탕 16g) ,100,304
곡류 및 그 제품,밀 가공(과자류)/센베이 ,100,398
곡류 및 그 제품,밀 가공(과자류)/센베이/김 ,100,423
곡류 및 그 제품,밀 가공(과자류)/스넥/감자 ,100,540
곡류 및 그 제품,밀 가공(과자류)/스넥/밀가루 ,40,192.8
곡류 및 그 제품,밀 가공(과자류)/스넥/새우 ,100,537
곡류 및 그 제품,밀 가공(과자류)/스넥/옥수수 ,100,526
곡류 및 그 제품,밀 가공(과자류)/약과 ,100,422
곡류 및 그 제품,밀 가공(과자류)/와플(설탕 11g) ,100,291
곡류 및 그 제품,밀 가공(과자류)/와플/잼(설탕 11g) ,100,237
곡류 및 그 제품,밀 가공(과자류)/와플/커스터드크림(설탕 11g) ,100,256
곡류 및 그 제품,밀 가공(과자류)/웨하스/바닐라 ,100,521
곡류 및 그 제품,밀 가공(과자류)/초코볼 ,100,501
곡류 및 그 제품,밀 가공(과자류)/초코파이 ,100,441
곡류 및 그 제품,밀 가공(과자류)/쿠키/땅콩버터 ,100,476
곡류 및 그 제품,밀 가공(과자류)/쿠키/버터 ,100,467
곡류 및 그 제품,밀 가공(과자류)/쿠키/초코칩 ,100,526
곡류 및 그 제품,밀 가공(과자류)/크랙커 ,100,513
곡류 및 그 제품,밀 가공(과자류)/크랙커/땅콩샌드 ,100,496
곡류 및 그 제품,밀 가공(과자류)/크랙커/치즈샌드 ,100,490
곡류 및 그 제품,밀 가공(과자류)/피칸파이 ,100,345
곡류 및 그 제품,밀 가공(면류)/국수/건면,100,374
곡류 및 그 제품,밀 가공(면류)/국수/건면/삶은것 ,100,124
곡류 및 그 제품,밀 가공(면류)/라면/건면,100,445
곡류 및 그 제품,밀 가공(면류)/마카로니/건면 ,100,380
곡류 및 그 제품,밀 가공(면류)/마카로니/건면/삶은것 ,100,126
곡류 및 그 제품,밀 가공(면류)/소면/건면,100,358
곡류 및 그 제품,밀 가공(면류)/소면/건면/삶은것 ,100,137
곡류 및 그 제품,밀 가공(면류)/스파게티/건면,100,363
곡류 및 그 제품,밀 가공(면류)/스파게티/건면/삶은것 ,100,129
곡류 및 그 제품,밀 가공(면류)/우동/생면 ,100,154
곡류 및 그 제품,밀 가공(면류)/우동/생면/삶은것 ,100,123
곡류 및 그 제품,밀 가공(면류)/중국국수/건면,100,365
곡류 및 그 제품,밀 가공(면류)/중국국수/건면/삶은것 ,100,140
곡류 및 그 제품,밀 가공(면류)/중국국수/생면,100,281
곡류 및 그 제품,밀 가공(면류)/중국국수/생면/삶은것 ,100,149
곡류 및 그 제품,밀 가공(면류)/중국국수/증숙면,100,198
곡류 및 그 제품,밀 가공(면류)/쫄면/건면,100,269
곡류 및 그 제품,밀 가공(면류)/칼국수/반건면,100,251
곡류 및 그 제품,밀 가공(면류)/칼국수/생면,100,132
곡류 및 그 제품,밀 가공(빵류)/건포도빵,100,269
곡류 및 그 제품,밀 가공(빵류)/곰보빵 ,100,380
곡류 및 그 제품,밀 가공(빵류)/꽈배기 ,100,404
곡류 및 그 제품,밀 가공(빵류)/도우넛/링 ,100,426
곡류 및 그 제품,밀 가공(빵류)/도우넛/이스트 ,70,271.6
곡류 및 그 제품,밀 가공(빵류)/도우넛/케이크 ,70,262.5
곡류 및 그 제품,밀 가공(빵류)/도우넛/팥 ,100,347
곡류 및 그 제품,밀 가공(빵류)/롤빵/소프트롤 ,100,316
곡류 및 그 제품,밀 가공(빵류)/롤빵/하드롤 ,100,293
곡류 및 그 제품,밀 가공(빵류)/마늘빵 ,100,500
곡류 및 그 제품,밀 가공(빵류)/머핀/우유 ,100,296
곡류 및 그 제품,밀 가공(빵류)/머핀/잉글리쉬머핀 ,100,234
곡류 및 그 제품,밀 가공(빵류)/모닝빵 ,100,331
곡류 및 그 제품,밀 가공(빵류)/모카빵 ,100,316
곡류 및 그 제품,밀 가공(빵류)/바게트빵 ,100,279
곡류 및 그 제품,밀 가공(빵류)/베이글/달걀 ,100,278
곡류 및 그 제품,밀 가공(빵류)/식빵 ,100,284
곡류 및 그 제품,밀 가공(빵류)/식빵/옥수수 ,100,275
곡류 및 그 제품,밀 가공(빵류)/식빵/우유 ,100,285
곡류 및 그 제품,밀 가공(빵류)/식빵/토스트 ,100,293
곡류 및 그 제품,밀 가공(빵류)/옥수수빵 ,100,314
곡류 및 그 제품,밀 가공(빵류)/잼빵 ,100,297
곡류 및 그 제품,밀 가공(빵류)/찐빵/단호박소 ,100,239
곡류 및 그 제품,밀 가공(빵류)/찐빵/채소 ,100,231
곡류 및 그 제품,밀 가공(빵류)/찐빵/팥 ,100,244
곡류 및 그 제품,밀 가공(빵류)/카스텔라 ,100,324
곡류 및 그 제품,밀 가공(빵류)/카스텔라/감 3%,70,238
곡류 및 그 제품,밀 가공(빵류)/케이크/과일(후르츠) ,100,323
곡류 및 그 제품,밀 가공(빵류)/케이크/롤 ,100,365
곡류 및 그 제품,밀 가공(빵류)/케이크/배 ,100,296
곡류 및 그 제품,밀 가공(빵류)/케이크/생크림/블루베리 ,100,249
곡류 및 그 제품,밀 가공(빵류)/케이크/쇼튼드 ,100,344
곡류 및 그 제품,밀 가공(빵류)/케이크/스펀지 ,100,352
곡류 및 그 제품,밀 가공(빵류)/케이크/엔젤푸드 ,100,258
곡류 및 그 제품,밀 가공(빵류)/케이크/초콜렛 ,100,453
곡류 및 그 제품,밀 가공(빵류)/케이크/치즈 ,100,321
곡류 및 그 제품,밀 가공(빵류)/케이크/컵 ,70,213.5
곡류 및 그 제품,밀 가공(빵류)/케이크/파운드 ,100,414
곡류 및 그 제품,밀 가공(빵류)/크로아상 ,100,448
곡류 및 그 제품,밀 가공(빵류)/크로아상/버터 ,100,405
곡류 및 그 제품,밀 가공(빵류)/크로켓 ,100,307
곡류 및 그 제품,밀 가공(빵류)/크로켓/채소 ,100,301
곡류 및 그 제품,밀 가공(빵류)/크림빵 ,100,274
곡류 및 그 제품,밀 가공(빵류)/크림빵/버터 ,100,383
곡류 및 그 제품,밀 가공(빵류)/팥빵 ,100,293
곡류 및 그 제품,밀 가공(빵류)/패이스트리 ,100,457
곡류 및 그 제품,밀 가공(빵류)/패이스트리/과일(후르츠)  ,100,371
곡류 및 그 제품,밀 가공(빵류)/패이스트리/치즈 ,100,374
곡류 및 그 제품,밀 가공(빵류)/팬케이크 ,100,227
곡류 및 그 제품,밀/도정곡/생것 ,100,333
곡류 및 그 제품,보리 가공(가루)/미숫가루 ,100,398
곡류 및 그 제품,보리 가공(가루)/보리가루 ,100,357
곡류 및 그 제품,보리 가공(기타)/겉보리/압맥 ,100,348
곡류 및 그 제품,보리 가공(기타)/겉보리/할맥 ,100,351
곡류 및 그 제품,보리 가공(기타)/볶은보리 ,100,360
곡류 및 그 제품,보리 가공(기타)/엿기름 ,100,338
곡류 및 그 제품,보리/겉보리/보리쌀,100,322
곡류 및 그 제품,보리밥/보리밥,210,294
곡류 및 그 제품,볶음밥/새우볶음밥/조리 ,100,207
곡류 및 그 제품,볶음밥/햄볶음밥,210,518.7
곡류 및 그 제품,빵/슈크림,70,170.8
곡류 및 그 제품,빵/크로아쌍,100,448
곡류 및 그 제품,빵/호빵/고기소,70,175.7
곡류 및 그 제품,샌드위치/달걀/치즈,150,349.5
곡류 및 그 제품,샌드위치/닭고기 ,100,283
곡류 및 그 제품,샌드위치/생선 ,100,273
곡류 및 그 제품,샌드위치/소고기 ,100,249
곡류 및 그 제품,샌드위치/햄/치즈 ,100,218
곡류 및 그 제품,샌드위치/샌드위치,150,181.5
곡류 및 그 제품,수수 가공(가루)/수수가루 ,40,152.4
곡류 및 그 제품,수수 가공(떡류)/수수경단 ,100,218
곡류 및 그 제품,수수/도정곡/생것 ,100,364
곡류 및 그 제품,스프/소고기/조리 ,100,6
곡류 및 그 제품,스프/소고기/채소/조리 ,100,21
곡류 및 그 제품,스프/소고기가루 ,100,406
곡류 및 그 제품,스프/양송이/조리 ,100,36
곡류 및 그 제품,스프/양송이가루,100,418
곡류 및 그 제품,스프/양파/조리 ,100,12
곡류 및 그 제품,스프/양파가루,100,293
곡류 및 그 제품,스프/콘소메/조리 ,100,8
곡류 및 그 제품,스프/크림/조리 ,100,24
곡류 및 그 제품,스프/크림가루,100,443
곡류 및 그 제품,스프/감자스프/감자스프(오뚜기),100,380
곡류 및 그 제품,스프/쇠고기야채스프/분말,100,344
곡류 및 그 제품,스프/쇠고기야채스프/쇠고기스프(오뚜기),100,355
곡류 및 그 제품,스프/야채스프/야채스프(오뚜기),100,350
곡류 및 그 제품,스프/양송이스프/양송이수프(오뚜기),100,360
곡류 및 그 제품,스프/옥수수스프/옥수수스프(오뚜기),100,360
곡류 및 그 제품,스프/크림스프/아스파라거스,100,366
곡류 및 그 제품,스프/크림스프/크림스프(오뚜기),100,355
곡류 및 그 제품,스프/호박스프/호박스프(오뚜기),100,395
곡류 및 그 제품,시리얼 ,30,116.1
곡류 및 그 제품,시리얼/과즙,30,116.4
곡류 및 그 제품,시리얼/꿀,30,115.8
곡류 및 그 제품,시리얼/쌀,100,379
곡류 및 그 제품,시리얼/아몬드,100,414
곡류 및 그 제품,시리얼/코코넛,30,114.6
곡류 및 그 제품,시리얼/현미,100,390
곡류 및 그 제품,시리얼/기타/라이스크리스피,30,111
곡류 및 그 제품,시리얼/기타/코코넛첵스,30,113.3
곡류 및 그 제품,시리얼/기타/코코링,100,376
곡류 및 그 제품,시리얼/기타/코코팝스,100,376
곡류 및 그 제품,시리얼/기타/콘첵스,100,376
곡류 및 그 제품,시리얼/기타/하니팝스,30,114.9
곡류 및 그 제품,시리얼/기타/후르트링,30,114.6
곡류 및 그 제품,시리얼/푸레이크/아몬드푸레이크,100,406
곡류 및 그 제품,시리얼/푸레이크/현미푸레이크,100,376
곡류 및 그 제품,시리얼/푸로스트/콘푸로스트,100,387
곡류 및 그 제품,옥수수 가공(가루)/옥수수가루 ,100,373
곡류 및 그 제품,옥수수 가공(과자류)/콘칩 ,100,518
곡류 및 그 제품,옥수수 가공(과자류)/튀김용 옥수수,100,388
곡류 및 그 제품,옥수수 가공(과자류)/팝콘 ,100,536
곡류 및 그 제품,옥수수 가공(기타)/콘샐러드 ,100,104
곡류 및 그 제품,옥수수 가공(면류)/옥수수묵 ,100,55
곡류 및 그 제품,옥수수 가공(통조림)/가당 ,100,91
곡류 및 그 제품,옥수수 가공(통조림)/홀커넬 ,100,82
곡류 및 그 제품,옥수수/찰옥수수/마른것 ,100,371
곡류 및 그 제품,옥수수/찰옥수수/생것 ,100,142
곡류 및 그 제품,옥수수/찰옥수수/찐것 ,100,132
곡류 및 그 제품,옥수수죽/레토르트 ,100,86
곡류 및 그 제품,우동/우동/조리한것,200,168
곡류 및 그 제품,울면/울면/인스턴트,200,860
곡류 및 그 제품,율무 가공(면류)/국수/건면 ,100,362
곡류 및 그 제품,율무 가공(밥죽류)/죽 ,100,44
곡류 및 그 제품,율무/도정곡/생것 ,100,377
곡류 및 그 제품,이유식/이유식,40,170.4
곡류 및 그 제품,잣 가공(밥죽류)/죽 ,100,31
곡류 및 그 제품,조/메조/도정곡/생것 ,100,386
곡류 및 그 제품,죽/참치죽/레토르트 ,350,161
곡류 및 그 제품,죽/팥죽/레토르트,100,117
곡류 및 그 제품,죽/호박죽/레토르트,350,220.5
곡류 및 그 제품,즉석밥/백미/냉동 ,100,147
곡류 및 그 제품,즉석밥/오곡/냉동 ,100,150
곡류 및 그 제품,참깨 가공(과자류)/엿강정 ,100,538
곡류 및 그 제품,참깨 가공(밥죽류)/죽 ,100,38
곡류 및 그 제품,찹쌀 가공(가루)/찹쌀가루 ,100,397
곡류 및 그 제품,찹쌀 가공(가루)/찹쌀미숫가루 ,100,401
곡류 및 그 제품,찹쌀 가공(과자류)/다식/검정깨 ,100,475
곡류 및 그 제품,찹쌀 가공(과자류)/다식/송화 ,100,326
곡류 및 그 제품,찹쌀 가공(과자류)/산자 ,100,417
곡류 및 그 제품,찹쌀 가공(과자류)/유과 ,100,382
곡류 및 그 제품,찹쌀 가공(과자류)/전병 ,100,446
곡류 및 그 제품,찹쌀 가공(떡류)/경단/카스텔라,100,240
곡류 및 그 제품,찹쌀 가공(떡류)/모듬찰떡 ,100,223
곡류 및 그 제품,찹쌀 가공(떡류)/약식 ,100,259
곡류 및 그 제품,찹쌀 가공(떡류)/인절미/콩고물 ,100,221
곡류 및 그 제품,찹쌀 가공(떡류)/인절미/팥고물 ,100,204
곡류 및 그 제품,찹쌀 가공(떡류)/찰시루떡 ,100,238
곡류 및 그 제품,찹쌀 가공(떡류)/찹쌀떡 ,100,236
곡류 및 그 제품,찹쌀 가공(면류)/흑미찰국수/건면 ,100,338
곡류 및 그 제품,찹쌀 가공(빵류)/찹쌀도우넛 ,100,296
곡류 및 그 제품,찹쌀/백미/생것 ,100,373
곡류 및 그 제품,찹쌀/현미/생것 ,100,361
곡류 및 그 제품,칼국수/건조,100,330
곡류 및 그 제품,커스타드/달걀 ,100,105
곡류 및 그 제품,케이크/당근케이크,70,290.5
곡류 및 그 제품,콩소메/콩소메/분말,100,137
곡류 및 그 제품,크로켓/감자/냉동 ,100,164
곡류 및 그 제품,크로켓/채소/냉동 ,100,264
곡류 및 그 제품,크로켓/크림/냉동 ,100,159
곡류 및 그 제품,통밀/밀쌀,90,292.5
곡류 및 그 제품,통밀/통밀,100,372
곡류 및 그 제품,푸딩/바닐라가루/우유,100,115
곡류 및 그 제품,푸딩/커스터드 ,100,126
곡류 및 그 제품,피/IEC525(NO.5)/도정곡/생것 ,100,376
곡류 및 그 제품,피자/슈퍼슈프림/냉동 ,100,233
곡류 및 그 제품,피자/페퍼로니/냉동 ,150,444
곡류 및 그 제품,피자/디럭스/냉동품,150,346.5
곡류 및 그 제품,피자/버섯/냉동품,150,348
곡류 및 그 제품,피자/슈프림/냉동품,100,253
곡류 및 그 제품,피자/스페셜디럭스/냉동품,150,391.5
곡류 및 그 제품,피자/콤비네이션/냉동품,150,372
곡류 및 그 제품,피자/페페로니,150,444
곡류 및 그 제품,피자/피자,150,403.5
곡류 및 그 제품,핫도그/냉동 ,100,284
곡류 및 그 제품,핫도그/핫도그,100,247
곡류 및 그 제품,햄버거/조리 ,100,235
곡류 및 그 제품,햄버거/치즈버거 ,150,454.5
곡류 및 그 제품,현미/현미/밭벼,100,348
곡류 및 그 제품,호밀 가공(가루)/호밀가루 ,100,348
곡류 및 그 제품,호밀 가공(빵류)/호밀빵 ,100,264
곡류 및 그 제품,호밀/통호밀/생것 ,100,334
감자 및 전분류,감자 가공(가루)/부침가루 ,100,355
감자 및 전분류,감자 가공(과자류)/감자칩/구운것 ,100,454
감자 및 전분류,감자 가공(과자류)/감자칩/튀긴것 ,100,532
감자 및 전분류,감자 가공(기타)/감자샐러드 ,100,121
감자 및 전분류,감자 가공(기타)/감자튀김(후렌치후라이)/튀긴것 ,100,319
감자 및 전분류,감자 가공(기타)/으깬감자/우유 ,100,81
감자 및 전분류,감자 가공(기타)/해쉬브라운/튀긴것 ,100,334
감자 및 전분류,감자/껍질제거/구운것 ,100,72
감자 및 전분류,감자/삶은것 ,100,66
감자 및 전분류,감자/생것 ,100,63
감자 및 전분류,감자/찐것 ,100,70
감자 및 전분류,감자/감자/으깬것,100,83
감자 및 전분류,고구마 가공(기타)/당조림 ,130,185.9
감자 및 전분류,고구마 가공(면류)/당면/건면,100,349
감자 및 전분류,고구마 가공(면류)/당면/건면/감자전분 포함(신규),100,342
감자 및 전분류,고구마 가공(면류)/당면/건면/삶은것 ,100,109
감자 및 전분류,고구마/구운것 ,130,161.2
감자 및 전분류,고구마/마른것 ,100,312
감자 및 전분류,고구마/생것 ,75,98.25
감자 및 전분류,고구마/찐것 ,100,130
감자 및 전분류,곤약[구약나물] 가공(가루)/곤약가루 ,100,176
감자 및 전분류,곤약[구약나물] 가공(기타)/곤약/국수형 ,100,6
감자 및 전분류,곤약[구약나물] 가공(기타)/곤약/판형 ,100,12
감자 및 전분류,돼지감자/생것 ,100,68
감자 및 전분류,마/단마/생것 ,100,67
감자 및 전분류,마/산마/생것 ,30,29.7
감자 및 전분류,마/장마/삶은것 ,100,59
감자 및 전분류,마/장마/생것 ,100,75
감자 및 전분류,아피오스감자/생것 ,100,175
감자 및 전분류,전분/감자전분 ,100,332
감자 및 전분류,전분/고구마전분 ,100,342
감자 및 전분류,전분/밀전분 ,100,351
감자 및 전분류,전분/쌀전분 ,100,366
감자 및 전분류,전분/옥수수전분 ,100,373
감자 및 전분류,전분/졸참도토리전분,100,325
감자 및 전분류,전분/종가시도토리전분 ,100,332
감자 및 전분류,전분/칡뿌리전분 ,100,347
감자 및 전분류,천마/생것  ,100,77
감자 및 전분류,천마/찐것 ,100,81
감자 및 전분류,칡뿌리/생것 ,100,154
감자 및 전분류,토란/삶은것 ,100,61
감자 및 전분류,토란/생것 ,100,124
감자 및 전분류,후렌치후라이/냉동품,100,130
당류 및 그 제품,감 가공(기타)/감조청 ,100,201
당류 및 그 제품,과당 ,100,370
당류 및 그 제품,껌/풍선껌 ,100,387
당류 및 그 제품,꿀 ,100,294
당류 및 그 제품,꿀/들깨꿀 ,100,292
당류 및 그 제품,꿀/밤꿀 ,100,292
당류 및 그 제품,꿀/싸리꿀 ,100,315
당류 및 그 제품,꿀/아카시아꿀 ,100,296
당류 및 그 제품,꿀/잡화꿀 ,100,279
당류 및 그 제품,꿀/토종꿀 ,100,302
당류 및 그 제품,당밀/가공당 ,100,265
당류 및 그 제품,당밀/정제당,10,27.2
당류 및 그 제품,로얄제리 ,100,138
당류 및 그 제품,물엿 ,100,293
당류 및 그 제품,사탕/드롭스(설탕 56g) ,100,392
당류 및 그 제품,사탕/마쉬멜로(설탕 43g)  ,100,326
당류 및 그 제품,사탕/박하사탕 ,100,376
당류 및 그 제품,사탕/버터스카치(설탕 82g)  ,100,423
당류 및 그 제품,사탕/알사탕 ,10,39.4
당류 및 그 제품,사탕/사탕,10,37.4
당류 및 그 제품,사탕/사탕/누가사탕/땅콩,100,413
당류 및 그 제품,사탕/사탕/누가사탕/살구,10,37
당류 및 그 제품,사탕무우 가공(기타)/농축액 ,10,27.2
당류 및 그 제품,사탕무우/생것 ,100,77
당류 및 그 제품,설탕/각설탕 ,100,387
당류 및 그 제품,설탕/백설탕 ,100,387
당류 및 그 제품,설탕/빙설탕,100,387
당류 및 그 제품,설탕/설탕가루 ,100,389
당류 및 그 제품,설탕/황설탕 ,100,385
당류 및 그 제품,설탕/흑설탕 ,100,388
당류 및 그 제품,시럽/단풍나무시럽 ,100,260
당류 및 그 제품,시럽/딸기시럽 ,10,25.9
당류 및 그 제품,시럽/초코시럽 ,100,259
당류 및 그 제품,양갱/팥 ,100,286
당류 및 그 제품,엿/고구마 ,100,263
당류 및 그 제품,엿/깨엿강정,100,384
당류 및 그 제품,엿/흰엿,30,102.9
당류 및 그 제품,이성화액당/이성화액당,10,27.6
당류 및 그 제품,젤라틴/디저트가루 ,100,381
당류 및 그 제품,젤리 ,100,327
당류 및 그 제품,조청/고구마 ,100,352
당류 및 그 제품,조청/도라지 ,100,352
당류 및 그 제품,조청/배 ,100,238
당류 및 그 제품,조청/산수유 ,100,299
당류 및 그 제품,조청/쌀 ,100,370
당류 및 그 제품,조청/오가피 ,100,286
당류 및 그 제품,초콜렛 ,15,81.45
당류 및 그 제품,초콜렛/다크 ,100,524
당류 및 그 제품,초콜렛/땅콩 ,100,518
당류 및 그 제품,초콜렛/밀크(우유) ,100,572
당류 및 그 제품,초콜렛/밀크(우유)/라이스(쌀)시리얼 ,100,511
당류 및 그 제품,초콜렛/밀크(우유)/아몬드 ,100,526
당류 및 그 제품,초콜렛/새알 ,15,74.1
당류 및 그 제품,초콜렛/스위트 ,100,507
당류 및 그 제품,초콜렛/초코바 ,15,75
당류 및 그 제품,초콜렛/화이트 ,100,539
당류 및 그 제품,카라멜/밀크(우유),100,423
당류 및 그 제품,포도당 ,100,335
두류 및 그 제품,강낭콩/마른것 ,100,354
두류 및 그 제품,강낭콩/삶은것 ,100,156
두류 및 그 제품,강낭콩/생것 ,100,169
두류 및 그 제품,녹두 가공(가루)/빈대떡가루 ,100,339
두류 및 그 제품,녹두 가공(면류)/녹두묵 ,100,37
두류 및 그 제품,녹두/마른것 ,100,354
두류 및 그 제품,녹두/삶은것 ,100,133
두류 및 그 제품,대두 가공(가루)/콩가루/볶은것 ,100,427
두류 및 그 제품,대두 가공(두부류)/동두부 ,100,529
두류 및 그 제품,대두 가공(두부류)/두부 ,100,88
두류 및 그 제품,대두 가공(두부류)/비지 ,100,74
두류 및 그 제품,대두 가공(두부류)/순두부 ,100,55
두류 및 그 제품,대두 가공(두부류)/연두부 ,100,62
두류 및 그 제품,대두 가공(두부류)/튀긴두부(유부),100,381
두류 및 그 제품,대두 가공(음료류)/두유 ,100,70
두류 및 그 제품,대두/검정콩/서리태/마른것 ,100,414
두류 및 그 제품,대두/검정콩/청자3호/마른것 ,100,431
두류 및 그 제품,대두/검정콩/청자3호/볶은것 ,100,452
두류 및 그 제품,대두/검정콩/흑태/마른것 ,100,421
두류 및 그 제품,대두/노란콩/대풍/볶은것 ,100,460
두류 및 그 제품,대두/노란콩/마른것 ,100,420
두류 및 그 제품,대두/노란콩/삶은것 ,100,182
두류 및 그 제품,동부/마른것 ,100,352
두류 및 그 제품,동부/삶은것 ,100,141
두류 및 그 제품,동부/생것 ,100,163
두류 및 그 제품,두유/가공두유/베지밀,100,70
두류 및 그 제품,라이마빈스/마른것 ,100,349
두류 및 그 제품,라이마빈스/삶은것 ,100,115
두류 및 그 제품,라이마빈스/생것 ,20,67.8
두류 및 그 제품,밤콩/마른것 ,100,410
두류 및 그 제품,완두콩/마른것 ,100,367
두류 및 그 제품,완두콩/삶은것 ,100,116
두류 및 그 제품,완두콩/생것 ,100,79
두류 및 그 제품,작두콩(도두)/마른것 ,100,347
두류 및 그 제품,작두콩(도두)/생것 ,100,126
두류 및 그 제품,잠두/마른것 ,3,10.44
두류 및 그 제품,잠두/삶은것 ,100,110
두류 및 그 제품,잠두/생것 ,100,340
두류 및 그 제품,쥐눈이콩(검정소립콩)/마른것 ,100,381
두류 및 그 제품,콩조림/조리 ,100,279
두류 및 그 제품,팥 가공(기타)/페이스트 ,100,155
두류 및 그 제품,팥/검정팥/마른것 ,100,351
두류 및 그 제품,팥/검정팥/삶은것 ,100,145
두류 및 그 제품,팥/붉은팥/마른것 ,100,356
두류 및 그 제품,팥/붉은팥/삶은것 ,100,200
두류 및 그 제품,팥/회색팥/마른것 ,100,354
견과류,개암/마른것 ,100,613
견과류,개암/볶은것 ,100,684
견과류,도토리 가공(가루)/도토리가루 ,100,354
견과류,도토리 가공(면류)/도토리묵 ,100,43
견과류,도토리/생것 ,100,230
견과류,들깨/마른것 ,100,501
